experience_id,experience_name,district,place_id,segment_id,scenario,time_of_day,weather,available_minutes,activity_intensity,description,experience_tip,mood_tags,review_status
"exp_jongno_189","청운효자동 북카페에서 조용한 집중","종로","pt_jongno_189","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","청운효자동 북카페에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_190","더숲 초소책방에서 조용한 집중","종로","pt_jongno_190","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","더숲 초소책방에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_192","카페 수달에서 잠깐 쉬기","종로","pt_jongno_192","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","카페 수달에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_195","서촌 그 책방에서 조용한 집중","종로","pt_jongno_195","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","서촌 그 책방에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_198","한국학생점자도서관에서 조용한 집중","종로","pt_jongno_198","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","한국학생점자도서관에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_202","음악의 숲에서 잠깐 쉬기","종로","pt_jongno_202","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","음악의 숲에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_206","갤러리 신교에서 문화 휴식","종로","pt_jongno_206","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","갤러리 신교에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_207","블루큐브갤러리에서 문화 휴식","종로","pt_jongno_207","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","블루큐브갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_214","경복궁아트홀에서 문화 휴식","종로","pt_jongno_214","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","경복궁아트홀에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_226","아키비스트 커피에서 잠깐 쉬기","종로","pt_jongno_226","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","아키비스트 커피에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_229","환경과생명문화재단 이다에서 문화 휴식","종로","pt_jongno_229","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","환경과생명문화재단 이다에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_232","사진위주 류가헌 갤러리에서 문화 휴식","종로","pt_jongno_232","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","사진위주 류가헌 갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_234","더채 : 갤러리에서 문화 휴식","종로","pt_jongno_234","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","더채 : 갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_236","미앤갤러리에서 문화 휴식","종로","pt_jongno_236","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","미앤갤러리에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_238","갤러리자인제노에서 문화 휴식","종로","pt_jongno_238","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","갤러리자인제노에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_241","청와대 사랑채 한국관광전시관에서 문화 휴식","종로","pt_jongno_241","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","청와대 사랑채 한국관광전시관에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_246","문화공간 길담에서 문화 휴식","종로","pt_jongno_246","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","문화공간 길담에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_247","커피스트에서 잠깐 쉬기","종로","pt_jongno_247","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","커피스트에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_248","카페느티에서 잠깐 쉬기","종로","pt_jongno_248","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","카페느티에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_249","카페보안에서 잠깐 쉬기","종로","pt_jongno_249","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","카페보안에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_254","테일러커피 서촌 경복궁점에서 잠깐 쉬기","종로","pt_jongno_254","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","테일러커피 서촌 경복궁점에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_256","커피한잔에서 잠깐 쉬기","종로","pt_jongno_256","","혼자 잠깐 쉬며 기분을 전환하고 싶을 때","AFTERNOON","RAIN","45","LOW","커피한잔에서 잠시 머물며 일상의 속도를 낮추는 경험","혼잡 시간과 혼자 머무르기 좋은 좌석을 확인하세요.","#내향형 #혼자좋은 #기분전환 #비오는날 #짧은휴식","DRAFT"
"exp_jongno_259","복합문화공간에무에서 문화 휴식","종로","pt_jongno_259","","혼자 문화 자극으로 기분을 전환하고 싶을 때","AFTERNOON","ANY","60","LOW","복합문화공간에무에서 전시나 공간을 천천히 둘러보며 쉬는 경험","당일 전시·프로그램과 입장 가능 시간을 확인하세요.","#문화취향 #기분전환 #혼자좋은 #주말 #저자극","DRAFT"
"exp_jongno_260","책방연희 광화문에서 조용한 집중","종로","pt_jongno_260","","조용히 생각을 정리하고 싶을 때","AFTERNOON","RAIN","60","LOW","책방연희 광화문에서 읽고 머무르며 생각을 정리하는 경험","운영 시간과 열람·좌석 이용 가능 여부를 확인하세요.","#내향형 #저자극 #집중회복 #혼자좋은 #비오는날","DRAFT"
"exp_jongno_261","무궁화동산에서 자연 걷기","종로","pt_jongno_261","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","무궁화동산에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_262","청운공원윤동주시인의언덕에서 짧은 산책","종로","pt_jongno_262","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","청운공원윤동주시인의언덕에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_264","무악어린이공원에서 짧은 산책","종로","pt_jongno_264","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","무악어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_266","사직근린공원에서 짧은 산책","종로","pt_jongno_266","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","사직근린공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_269","인왕산 숲속 쉼터에서 자연 걷기","종로","pt_jongno_269","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","인왕산 숲속 쉼터에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_273","의정부지 역사유적광장에서 짧은 산책","종로","pt_jongno_273","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","의정부지 역사유적광장에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_275","광화문광장육조마당에서 짧은 산책","종로","pt_jongno_275","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","광화문광장육조마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_276","북악산길산책로에서 자연 걷기","종로","pt_jongno_276","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","북악산길산책로에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_279","해맞이동산에서 자연 걷기","종로","pt_jongno_279","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","해맞이동산에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_280","(종로구) 신문로 어린이공원에서 짧은 산책","종로","pt_jongno_280","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 신문로 어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_284","광화문광장에서 짧은 산책","종로","pt_jongno_284","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","광화문광장에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_288","주시경마당에서 짧은 산책","종로","pt_jongno_288","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","주시경마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_289","통의동마을마당에서 짧은 산책","종로","pt_jongno_289","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","통의동마을마당에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_290","내수어울공원에서 짧은 산책","종로","pt_jongno_290","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","내수어울공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_304","경학어린이공원에서 짧은 산책","종로","pt_jongno_304","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","경학어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_305","명륜어린이공원에서 짧은 산책","종로","pt_jongno_305","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","명륜어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_306","수송공원에서 짧은 산책","종로","pt_jongno_306","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","수송공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_318","북인사마당 광장에서 짧은 산책","종로","pt_jongno_318","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","북인사마당 광장에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_319","3.1독립선언광장에서 짧은 산책","종로","pt_jongno_319","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","3.1독립선언광장에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_323","부암튼튼공원에서 짧은 산책","종로","pt_jongno_323","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","부암튼튼공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_329","북한산국립공원형제봉에서 자연 걷기","종로","pt_jongno_329","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","북한산국립공원형제봉에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_330","참샘골공원에서 짧은 산책","종로","pt_jongno_330","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","참샘골공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_332","(종로구) 감나무골 어린이공원에서 짧은 산책","종로","pt_jongno_332","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 감나무골 어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_333","(종로구) 새마을 어린이 공원에서 짧은 산책","종로","pt_jongno_333","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 새마을 어린이 공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_334","(종로구) 참샘골 어린이공원에서 짧은 산책","종로","pt_jongno_334","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","(종로구) 참샘골 어린이공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_335","후창공원에서 짧은 산책","종로","pt_jongno_335","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","후창공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_336","감나무골공원에서 짧은 산책","종로","pt_jongno_336","","가까운 곳에서 잠깐 바람을 쐬고 싶을 때","EVENING","CLEAR","25","LOW","감나무골공원에서 짧게 걷고 앉아 숨을 고르는 경험","조명과 휴식 공간이 있는 짧은 동선을 먼저 확인하세요.","#자연선호 #짧은휴식 #걷기 #기분전환 #퇴근후","DRAFT"
"exp_jongno_337","쉼터산울림에서 자연 걷기","종로","pt_jongno_337","","생각을 비우며 천천히 걷고 싶을 때","MORNING","CLEAR","50","LOW","쉼터산울림에서 자연을 따라 천천히 걸으며 머리를 식히는 경험","해 지기 전 동선을 정하고, 기상·통제 구간을 확인하세요.","#자연선호 #기분전환 #걷기 #주말오전 #스트레스완화","DRAFT"
"exp_jongno_341","더루트짐 헬스&amp;PT 독립문점에서 가벼운 운동","종로","pt_jongno_341","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","더루트짐 헬스&amp;PT 독립문점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_343","몬스터짐 광화문에서 가벼운 운동","종로","pt_jongno_343","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","몬스터짐 광화문에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_347","레하 필라테스PT에서 가벼운 운동","종로","pt_jongno_347","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","레하 필라테스PT에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_348","마고필라테스에서 가벼운 운동","종로","pt_jongno_348","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","마고필라테스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_349","요가라마  홀리스틱에서 가벼운 운동","종로","pt_jongno_349","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","요가라마  홀리스틱에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_351","보일드요가에서 가벼운 운동","종로","pt_jongno_351","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","보일드요가에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_353","요가,늘보에서 가벼운 운동","종로","pt_jongno_353","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","요가,늘보에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_354","춘쓰요가살롱에서 가벼운 운동","종로","pt_jongno_354","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","춘쓰요가살롱에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_355","종로구문화체육센터 지하1~2층 대피소에서 가벼운 운동","종로","pt_jongno_355","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","종로구문화체육센터 지하1~2층 대피소에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_356","종로문화체육센터 늘푸른 수영장에서 가벼운 운동","종로","pt_jongno_356","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","종로문화체육센터 늘푸른 수영장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_361","인왕배드민턴클럽에서 가벼운 운동","종로","pt_jongno_361","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","인왕배드민턴클럽에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_363","중앙배드민턴장에서 가벼운 운동","종로","pt_jongno_363","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","중앙배드민턴장에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_367","베럴짐 헬스&amp;골프&amp;필라테스에서 가벼운 운동","종로","pt_jongno_367","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","베럴짐 헬스&amp;골프&amp;필라테스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_368","스포짐 광화문점에서 가벼운 운동","종로","pt_jongno_368","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","스포짐 광화문점에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_370","스포필라테스에서 가벼운 운동","종로","pt_jongno_370","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","스포필라테스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_371","엘리즈필라테스에서 가벼운 운동","종로","pt_jongno_371","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","엘리즈필라테스에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_374","크리야요가에서 가벼운 운동","종로","pt_jongno_374","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","크리야요가에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
"exp_jongno_379","피머짐 헬스&amp;PT에서 가벼운 운동","종로","pt_jongno_379","","퇴근 후 가볍게 몸을 움직이고 싶을 때","EVENING","ANY","50","MEDIUM","피머짐 헬스&amp;PT에서 내 컨디션에 맞춰 가볍게 운동을 시작하는 경험","첫 방문 전 수업·시설 이용 방식과 예약 필요 여부를 확인하세요.","#초보운동 #가벼운운동 #스트레스완화 #퇴근후 #자기관리시작","DRAFT"
